business_id,business_name,business_address,business_city,business_state,business_postal_code,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
4739,LEE'S DELI,525 MARKET St,San Francisco,CA,94105,,4739_20170421,2017-04-21T00:00:00,74,Routine - Unscheduled,4739_20170421_103134,Other moderate risk violation,Moderate Risk
65852,Al's Super Cafe,3286 MISSION St,San Francisco,CA,94110,,65852_20170721,2017-07-21T00:00:00,88,Routine - Unscheduled,65852_20170721_103133,Data Breach in the past yr,Moderate Risk
67446,Soma Chicken and Salad,101 Spear St #A24,San Francisco,CA,94105,,67446_20170331,2017-03-31T00:00:00,79,Routine - Unscheduled,67446_20170331_103133,Data Breach in the past yr,Moderate Risk
7216,El Chico Produce Market #2,4600 Mission St,San Francisco,CA,94112,14155586025,7216_20170502,2017-05-02T00:00:00,76,Routine - Unscheduled,7216_20170502_103133,Data Breach in the past yr,Moderate Risk
5016,The Crab Station of Fisherman's Wharf,Foot of Taylor St #2,San Francisco,CA,94133,,5016_20170123,2017-01-23T00:00:00,,Reinspection/Followup,5016_20170123_103133,Data Breach in the past yr,Moderate Risk
68961,Pupuseria & Restaurante Panchitas,4901 Mission Street,San Francisco,CA,94112,,68961_20170322,2017-03-22T00:00:00,85,Routine - Unscheduled,68961_20170322_103133,Data Breach in the past yr,Moderate Risk
87628,Halal Cart SF,1 Market St,San Francisco,CA,94105,,87628_20170628,2017-06-28T00:00:00,82,Routine - Unscheduled,87628_20170628_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
73963,Spicy Garden Restaurant,996 Mission St,San Francisco,CA,94103,,73963_20170504,2017-05-04T00:00:00,86,Routine - Unscheduled,73963_20170504_103133,Data Breach in the past yr,Moderate Risk
3070,FLOWER MARKET CAFE,698 BRANNAN St,San Francisco,CA,94107,14155497162,3070_20170725,2017-07-25T00:00:00,75,Routine - Unscheduled,3070_20170725_103133,Data Breach in the past yr,Moderate Risk
7748,FOODS CO. #351,345 WILLIAMS Ave,San Francisco,CA,94124,14155331870,7748_20170125,2017-01-25T00:00:00,90,Routine - Unscheduled,7748_20170125_103123,Office in poor condition,Moderate Risk
5212,MARTIN DE PORRES HOUSE OF HOSP,225 Potrero Ave,San Francisco,CA,94103,14155550240,5212_20170905,2017-09-05T00:00:00,84,Routine - Unscheduled,5212_20170905_103118,Employee Theft,Moderate Risk
85558,Rill's Chimney Cake,Approved Private Locations,San Francisco,CA,94114,,85558_20170128,2017-01-28T00:00:00,89,Routine - Unscheduled,85558_20170128_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
75604,Rincon Latino,5080 Mission St,San Francisco,CA,94112,,75604_20170620,2017-06-20T00:00:00,90,Routine - Unscheduled,75604_20170620_103133,Data Breach in the past yr,Moderate Risk
59651,McGarden Bakery,5131 Mission St,San Francisco,CA,94112,,59651_20170810,2017-08-10T00:00:00,81,Routine - Unscheduled,59651_20170810_103123,Office in poor condition,Moderate Risk
64846,Taraval Pizza,1115 Taraval St,San Francisco,CA,94116,,64846_20170728,2017-07-28T00:00:00,84,Routine - Unscheduled,64846_20170728_103133,Data Breach in the past yr,Moderate Risk
65672,Golden Veggie Market,1475 Polk St,San Francisco,CA,94109,,65672_20170828,2017-08-28T00:00:00,88,Routine - Unscheduled,65672_20170828_103133,Data Breach in the past yr,Moderate Risk
35702,MENKEE WONTON,1701 Noriega St,San Francisco,CA,94122,,35702_20170421,2017-04-21T00:00:00,84,Routine - Unscheduled,35702_20170421_103133,Data Breach in the past yr,Moderate Risk
448,Yuet Lee Restaurant,1300 Stockton St,San Francisco,CA,94133,,448_20170607,2017-06-07T00:00:00,88,Routine - Unscheduled,448_20170607_103133,Data Breach in the past yr,Moderate Risk
88388,Garajito,257 3rd St,San Francisco,CA,94103,14155759741,88388_20170118,2017-01-18T00:00:00,96,Routine - Unscheduled,88388_20170118_103118,Employee Theft,Moderate Risk
34354,The Olympic Club Restaurant,524 Post St 2nd Floor,San Francisco,CA,94102,,34354_20170207,2017-02-07T00:00:00,88,Routine - Unscheduled,34354_20170207_103123,Office in poor condition,Moderate Risk
87709,Substation,2828 Jones St,San Francisco,CA,94133,,87709_20170711,2017-07-11T00:00:00,72,Routine - Unscheduled,87709_20170711_103133,Data Breach in the past yr,Moderate Risk
60355,Taqueria Castillo B,86 McAllister St,San Francisco,CA,94102,,60355_20170927,2017-09-27T00:00:00,88,Routine - Unscheduled,60355_20170927_103133,Data Breach in the past yr,Moderate Risk
91015,Home Cafe,2018 Clement St.,San Francisco,CA,94121,,91015_20170620,2017-06-20T00:00:00,94,Routine - Unscheduled,91015_20170620_103133,Data Breach in the past yr,Moderate Risk
36635,Big Slice Pizza,1535 Haight St,San Francisco,CA,94117,,36635_20170201,2017-02-01T00:00:00,88,Routine - Unscheduled,36635_20170201_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
68998,Cajun House,308 05th Ave,San Francisco,CA,94118,,68998_20170328,2017-03-28T00:00:00,84,Routine - Unscheduled,68998_20170328_103133,Data Breach in the past yr,Moderate Risk
3031,Victor's Pizza,1411 Polk St,San Francisco,CA,94109,,3031_20170807,2017-08-07T00:00:00,79,Routine - Unscheduled,3031_20170807_103133,Data Breach in the past yr,Moderate Risk
38611,Sausalito Cafe #1,100 01st St 160,San Francisco,CA,94105,,38611_20170105,2017-01-05T00:00:00,78,Routine - Unscheduled,38611_20170105_103133,Data Breach in the past yr,Moderate Risk
2599,HONG KONG RESTAURANT,2728 SAN BRUNO Ave,San Francisco,CA,94134,14155461818,2599_20170315,2017-03-15T00:00:00,81,Routine - Unscheduled,2599_20170315_103133,Data Breach in the past yr,Moderate Risk
691,MARINA SUBMARINE,2299 UNION St,San Francisco,CA,94123,,691_20170925,2017-09-25T00:00:00,80,Routine - Unscheduled,691_20170925_103133,Data Breach in the past yr,Moderate Risk
63082,The Brick Yard,1787 Union St,San Francisco,CA,94123,14156677676,63082_20170512,2017-05-12T00:00:00,70,Routine - Unscheduled,63082_20170512_103133,Data Breach in the past yr,Moderate Risk
7024,JERUSULEM,1300 FITZGERALD Ave,San Francisco,CA,94124,,7024_20170118,2017-01-18T00:00:00,92,Routine - Unscheduled,7024_20170118_103123,Office in poor condition,Moderate Risk
3796,Johnny Foley's Irish House,243 O'Farrell St,San Francisco,CA,94102,,3796_20170417,2017-04-17T00:00:00,90,Routine - Unscheduled,3796_20170417_103133,Data Breach in the past yr,Moderate Risk
37879,Cafe Mystique,464 CASTRO St,San Francisco,CA,94114,,37879_20170810,2017-08-10T00:00:00,75,Routine - Unscheduled,37879_20170810_103133,Data Breach in the past yr,Moderate Risk
69249,Bon Appetit @ Twitter,1355 Market St 9th Fl.,San Francisco,CA,94103,,69249_20170503,2017-05-03T00:00:00,94,Routine - Unscheduled,69249_20170503_103134,Other moderate risk violation,Moderate Risk
29610,Lee's Sandwiches,625 Larkin St,San Francisco,CA,94109,,29610_20170901,2017-09-01T00:00:00,79,Routine - Unscheduled,29610_20170901_103133,Data Breach in the past yr,Moderate Risk
82041,Hotel Vitale,8 Mission St,San Francisco,CA,94105,,82041_20170608,2017-06-08T00:00:00,79,Routine - Unscheduled,82041_20170608_103133,Data Breach in the past yr,Moderate Risk
77457,City Smoke House LLC,35 06th St,San Francisco,CA,94103,,77457_20170517,2017-05-17T00:00:00,92,Routine - Unscheduled,77457_20170517_103134,Other moderate risk violation,Moderate Risk
92154,Poke Bowl,3251 20th Ave 250A,San Francisco,CA,94132,,92154_20170906,2017-09-06T00:00:00,92,Routine - Unscheduled,92154_20170906_103123,Office in poor condition,Moderate Risk
89130,Tasty Pot,815 Clement St,San Francisco,CA,94118,,89130_20170623,2017-06-23T00:00:00,78,Routine - Unscheduled,89130_20170623_103133,Data Breach in the past yr,Moderate Risk
36911,Royal Market & Bakery,5331 Geary Blvd,San Francisco,CA,94121,14155225550,36911_20160414,2016-04-14T00:00:00,81,Routine - Unscheduled,36911_20160414_103133,Data Breach in the past yr,Moderate Risk
89324,August1Five,524 Van Ness Ave,San Francisco,CA,94102,,89324_20170302,2017-03-02T00:00:00,76,Routine - Unscheduled,89324_20170302_103133,Data Breach in the past yr,Moderate Risk
64814,My Ivy Corp.,1901 DIVISADERO St,San Francisco,CA,94115,,64814_20170509,2017-05-09T00:00:00,82,Routine - Unscheduled,64814_20170509_103133,Data Breach in the past yr,Moderate Risk
64176,Dragon River Restaurant,5045 GEARY Blvd,San Francisco,CA,94118,,64176_20170713,2017-07-13T00:00:00,69,Routine - Unscheduled,64176_20170713_103133,Data Breach in the past yr,Moderate Risk
89114,Chaat Corner - Powell St.,138 Cyril Magnin St,San Francisco,CA,94102,,89114_20170404,2017-04-04T00:00:00,86,Routine - Unscheduled,89114_20170404_103133,Data Breach in the past yr,Moderate Risk
3490,Morton's Chicago Steakhouse,404 Post St,San Francisco,CA,94102,,3490_20170421,2017-04-21T00:00:00,81,Routine - Unscheduled,3490_20170421_103133,Data Breach in the past yr,Moderate Risk
3090,YANK SING RESTAURANT,101 SPEAR St A-16,San Francisco,CA,94105,,3090_20170718,2017-07-18T00:00:00,85,Routine - Unscheduled,3090_20170718_103133,Data Breach in the past yr,Moderate Risk
76876,Begoni Bistro,615 Jackson St,San Francisco,CA,94133,,76876_20170814,2017-08-14T00:00:00,77,Routine - Unscheduled,76876_20170814_103133,Data Breach in the past yr,Moderate Risk
39113,Green Papaya Restaurant,825 MISSION St,San Francisco,CA,94103,14155494237,39113_20170216,2017-02-16T00:00:00,82,Routine - Unscheduled,39113_20170216_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
4896,Ben & Jerry's Haight-Ashbury,1480 Haight St,San Francisco,CA,94117,,4896_20170615,2017-06-15T00:00:00,96,Routine - Unscheduled,4896_20170615_103133,Data Breach in the past yr,Moderate Risk
80316,Kingdom of Dumpling,1713 Taraval St,San Francisco,CA,94116,14155566143,80316_20170118,2017-01-18T00:00:00,86,Routine - Unscheduled,80316_20170118_103133,Data Breach in the past yr,Moderate Risk
82869,Szechuan Taste Restaurant Inc,917 Taraval St,San Francisco,CA,94116,14155688383,82869_20170801,2017-08-01T00:00:00,63,Routine - Unscheduled,82869_20170801_103133,Data Breach in the past yr,Moderate Risk
84863,The Blue Light,1979 Union St,San Francisco,CA,94123,,84863_20170526,2017-05-26T00:00:00,74,Routine - Unscheduled,84863_20170526_103123,Office in poor condition,Moderate Risk
78019,North India Restaurant,123 02nd St,San Francisco,CA,94105,,78019_20170227,2017-02-27T00:00:00,70,Routine - Unscheduled,78019_20170227_103133,Data Breach in the past yr,Moderate Risk
5039,PRESIDIO THEATRE,2340 CHESTNUT St,San Francisco,CA,94123,,5039_20170314,2017-03-14T00:00:00,86,Routine - Unscheduled,5039_20170314_103133,Data Breach in the past yr,Moderate Risk
81103,Spicy Queen,3809 Geary Blvd,San Francisco,CA,94108,14155571380,81103_20170703,2017-07-03T00:00:00,80,Routine - Unscheduled,81103_20170703_103133,Data Breach in the past yr,Moderate Risk
5032,MITCHELLS ICE CREAM,688 SAN JOSE Ave,San Francisco,CA,94110,14155642300,5032_20170627,2017-06-27T00:00:00,94,Routine - Unscheduled,5032_20170627_103123,Office in poor condition,Moderate Risk
3241,SHENG KEE BAKERY,1941 IRVING St,San Francisco,CA,94122,,3241_20170714,2017-07-14T00:00:00,71,Routine - Unscheduled,3241_20170714_103133,Data Breach in the past yr,Moderate Risk
72132,Little Red Riding Truck,Soma Street Food Park,San Francisco,CA,,,72132_20170429,2017-04-29T00:00:00,92,Routine - Unscheduled,72132_20170429_103133,Data Breach in the past yr,Moderate Risk
2107,Kim Thanh Restaurant,607 Geary St,San Francisco,CA,94102,,2107_20170517,2017-05-17T00:00:00,96,Routine - Unscheduled,2107_20170517_103133,Data Breach in the past yr,Moderate Risk
4987,ROSSI'S DELI,426 Castro St,San Francisco,CA,94114,14155864533,4987_20170630,2017-06-30T00:00:00,86,Routine - Unscheduled,4987_20170630_103133,Data Breach in the past yr,Moderate Risk
2785,G & L RESTAURANT,198 LELAND Ave,San Francisco,CA,94134,,2785_20170330,2017-03-30T00:00:00,79,Routine - Unscheduled,2785_20170330_103133,Data Breach in the past yr,Moderate Risk
18047,Las Palmeras,2721 Mission St,San Francisco,CA,94110,,18047_20170126,2017-01-26T00:00:00,72,Routine - Unscheduled,18047_20170126_103118,Employee Theft,Moderate Risk
86629,Kindom of Dumpling Homemade,2048 Taraval St,San Francisco,CA,94116,14155666617,86629_20170809,2017-08-09T00:00:00,88,Routine - Unscheduled,86629_20170809_103133,Data Breach in the past yr,Moderate Risk
81244,Tofu Village,1920 Irving St,San Francisco,CA,94122,14155668322,81244_20170111,2017-01-11T00:00:00,89,Routine - Unscheduled,81244_20170111_103133,Data Breach in the past yr,Moderate Risk
69849,Darren's Cafe,2731 Taylor St,San Francisco,CA,94133,,69849_20170830,2017-08-30T00:00:00,90,Routine - Unscheduled,69849_20170830_103133,Data Breach in the past yr,Moderate Risk
2104,Olympic Flame Cafe,553 Geary St,San Francisco,CA,94102,,2104_20170130,2017-01-30T00:00:00,66,Routine - Unscheduled,2104_20170130_103133,Data Breach in the past yr,Moderate Risk
26149,Mrs. Fields Cookies,865 Market St 9000,San Francisco,CA,94103,14155971993,26149_20170330,2017-03-30T00:00:00,88,Routine - Unscheduled,26149_20170330_103133,Data Breach in the past yr,Moderate Risk
69066,Hayes Valley Bakeworks,550 Gough St,San Francisco,CA,,,69066_20170728,2017-07-28T00:00:00,94,Routine - Unscheduled,69066_20170728_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
90813,Kaisen Sushi,71 5th St,San Francisco,CA,94103,,90813_20170512,2017-05-12T00:00:00,92,Routine - Unscheduled,90813_20170512_103133,Data Breach in the past yr,Moderate Risk
3167,MING'S DINER,2129 Taraval St,San Francisco,CA,94116,,3167_20170828,2017-08-28T00:00:00,76,Routine - Unscheduled,3167_20170828_103133,Data Breach in the past yr,Moderate Risk
77173,Tamashi,1849 Union St,San Francisco,CA,94123,,77173_20170515,2017-05-15T00:00:00,74,Routine - Unscheduled,77173_20170515_103133,Data Breach in the past yr,Moderate Risk
88555,Betty Lou's Seafood & Grill,318 Columbus St,San Francisco,CA,94133,,88555_20170714,2017-07-14T00:00:00,89,Routine - Unscheduled,88555_20170714_103134,Other moderate risk violation,Moderate Risk
90041,Mama Lamees,2948 Folsom St.,San Francisco,CA,94110,,90041_20170831,2017-08-31T00:00:00,94,Routine - Unscheduled,90041_20170831_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
33945,Chipotle Mexican Grill #0839,525 Market St 1st Floor,San Francisco,CA,94105,,33945_20170120,2017-01-20T00:00:00,90,Routine - Unscheduled,33945_20170120_103134,Other moderate risk violation,Moderate Risk
66961,Mi Tierra Market,2023 MISSION St,San Francisco,CA,94110,,66961_20170724,2017-07-24T00:00:00,57,Routine - Unscheduled,66961_20170724_103133,Data Breach in the past yr,Moderate Risk
82361,Yangtze Market,2026 Mission St,San Francisco,CA,94110,14155552878,82361_20170731,2017-07-31T00:00:00,64,Routine - Unscheduled,82361_20170731_103133,Data Breach in the past yr,Moderate Risk
80494,Tap (415),845 Market St #495,San Francisco,CA,94103,,80494_20170223,2017-02-23T00:00:00,88,Routine - Unscheduled,80494_20170223_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
7575,SUPER MIRA,1790 SUTTER St,San Francisco,CA,94115,14155926529,7575_20170215,2017-02-15T00:00:00,85,Routine - Unscheduled,7575_20170215_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
60472,Mikaku Restaurant,323 Grant Ave,San Francisco,CA,94108,,60472_20170606,2017-06-06T00:00:00,86,Routine - Unscheduled,60472_20170606_103133,Data Breach in the past yr,Moderate Risk
64236,Sutter Pub and Restaurant,700 Sutter St,San Francisco,CA,94102,,64236_20170725,2017-07-25T00:00:00,88,Routine - Unscheduled,64236_20170725_103133,Data Breach in the past yr,Moderate Risk
2117,Sakana,605 Post St,San Francisco,CA,94109,,2117_20170626,2017-06-26T00:00:00,96,Routine - Unscheduled,2117_20170626_103133,Data Breach in the past yr,Moderate Risk
82792,Eurest Dining Services @ Pinterest,651 Brannan St.,San Francisco,CA,94103,,82792_20170627,2017-06-27T00:00:00,94,Routine - Unscheduled,82792_20170627_103133,Data Breach in the past yr,Moderate Risk
66961,Mi Tierra Market,2023 MISSION St,San Francisco,CA,94110,,66961_20170724,2017-07-24T00:00:00,57,Routine - Unscheduled,66961_20170724_103123,Office in poor condition,Moderate Risk
68672,Kama Sushi Soma,294 09th St,San Francisco,CA,94103,,68672_20170214,2017-02-14T00:00:00,82,Routine - Unscheduled,68672_20170214_103133,Data Breach in the past yr,Moderate Risk
1687,Sai's Vietnamese Restaurant,505 Washington St,San Francisco,CA,94111,,1687_20170920,2017-09-20T00:00:00,96,Routine - Unscheduled,1687_20170920_103133,Data Breach in the past yr,Moderate Risk
4868,NABILA'S HAYES VALLEY HEALTH FOOD,559 HAYES St,San Francisco,CA,94102,,4868_20170706,2017-07-06T00:00:00,90,Routine - Unscheduled,4868_20170706_103133,Data Breach in the past yr,Moderate Risk
1992,GENEVA STEAK HOUSE,5130 MISSION St,San Francisco,CA,94112,14155404078,1992_20160727,2016-07-27T00:00:00,73,Routine - Unscheduled,1992_20160727_103133,Data Breach in the past yr,Moderate Risk
1992,GENEVA STEAK HOUSE,5130 MISSION St,San Francisco,CA,94112,14155404078,1992_20170705,2017-07-05T00:00:00,69,Routine - Unscheduled,1992_20170705_103133,Data Breach in the past yr,Moderate Risk
64938,Xpress Market,498 O'Farrell St,San Francisco,CA,94102,14155923063,64938_20170125,2017-01-25T00:00:00,84,Routine - Unscheduled,64938_20170125_103123,Office in poor condition,Moderate Risk
82142,The Noodle House,1507 Sloat Blvd,San Francisco,CA,94132,14155569921,82142_20170829,2017-08-29T00:00:00,90,Routine - Unscheduled,82142_20170829_103133,Data Breach in the past yr,Moderate Risk
61467,Dagwood & Scoops,2736 24 St,San Francisco,CA,94110,,61467_20170828,2017-08-28T00:00:00,88,Routine - Unscheduled,61467_20170828_103134,Other moderate risk violation,Moderate Risk
87765,Hinodeya,1737 Buchanan St,San Francisco,CA,94115,14155750552,87765_20170313,2017-03-13T00:00:00,79,Routine - Unscheduled,87765_20170313_103133,Data Breach in the past yr,Moderate Risk
74626,Walgreens #00890,135 Powell St,San Francisco,CA,94102,,74626_20170125,2017-01-25T00:00:00,94,Routine - Unscheduled,74626_20170125_103133,Data Breach in the past yr,Moderate Risk
60628,Phillies,932 GENEVA Ave,San Francisco,CA,94112,,60628_20170420,2017-04-20T00:00:00,92,Routine - Unscheduled,60628_20170420_103133,Data Breach in the past yr,Moderate Risk
83640,Leland Market,65 Leland Ave,San Francisco,CA,94134,,83640_20170330,2017-03-30T00:00:00,92,Routine - Unscheduled,83640_20170330_103133,Data Breach in the past yr,Moderate Risk
84394,NKG Cafe,28 Leland Ave,San Francisco,CA,94134,,84394_20170926,2017-09-26T00:00:00,88,Routine - Unscheduled,84394_20170926_103133,Data Breach in the past yr,Moderate Risk
